yearmonth,banner,category,brand,segment,pri_sales_tons,packgroup,sec_sales_tons,dp_name_under_invest_promotion,invest_sum_promotion,duration_invest_mean_promotion,dp_name_under_invest_media,invest_sum_media,duration_invest_mean_media,promo_in_month,media_in_month,pri_sales_tons_MA,history_correction,outlier_corrected_data,Insample Forecast,Actual Sales(Corrected),no_of_working_days,massive,ocd,ps_v2,ps_v3,packgroup_tdp,visibility,Error_reg
202311,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,4.093509079,MULTI PACK 5MULTI PACK 2MULTI PACK 3SINGLE PACK,0,5,151263426,79.33333333,0,0,0,169657940.3,0,5.640988414,4.093509079,4.093509079,6,4.09350908,26,0,0,0,0,0,0,-1.906490921
202312,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,3.890458972,MULTI PACK 5SINGLE PACKMULTI PACK 2MULTI PACK 3,0,5,304924799,62,0,0,0,317792913.3,0,5.536313717,3.890458972,3.890458972,5.4,3.890458971,26,0,0,0,0,0,0,-1.509541028
202401,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,6.986542114,MULTI PACK 2SINGLE PACKMULTI PACK 5MULTI PACK 3,0,7,289032741,177.8333333,0,0,0,263804199.6,0,4.990170055,6.986542114,6.986542114,5.3,6.986542115,26,0,0,0,0,0,0,1.686542114
202402,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,4.913304052,SINGLE PACKMULTI PACK 2MULTI PACK 5MULTI PACK 3,0,8,924604230,123.5,0,0,0,664836884.3,0,5.263435046,4.913304052,4.913304052,4.4,4.913304052,19,0,0,0,0,0,0,0.513304052
202403,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,6.150163014,MULTI PACK 3SINGLE PACKMULTI PACK 2MULTI PACK 5,0,7,1127683019,111.75,0,0,0,1278832341,0,6.016669727,6.150163014,6.150163014,4.8,6.150163014,26,0,0,0,0,0,0,1.350163014
202404,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,6.274600052,SINGLE PACKMULTI PACK 3MULTI PACK 5MULTI PACK 2,0,9,815846420,120.75,0,0,0,843480985.3,0,5.779355706,6.274600052,6.274600052,5.1,6.274600051,24,0,0,0,0,0,0,1.174600052
202405,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,5.419412009,MULTI PACK 2SINGLE PACKMULTI PACK 5MULTI PACK 3,0,7,1023185700,117.75,0,0,0,913565530,0,5.948058358,5.419412009,5.419412009,5.6,5.419412008,26,0,0,0,0,0,0,-0.180587991
202406,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,4.199245027,MULTI PACK 3SINGLE PACKMULTI PACK 5MULTI PACK 2,0,6,573449850,92,0,0,0,664870727.7,0,5.297752363,4.199245027,4.199245027,5.8,4.199245026,25,0,0,0,0,0,0,-1.600754973
202407,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,6.661212044,SINGLE PACKMULTI PACK 5MULTI PACK 3MULTI PACK 2,0,10,1610694888,142.75,0,0,0,1588892143,0,5.426623027,6.661212044,6.661212044,6.1,6.661212044,27,0,0,0,0,0,0,0.561212044
202408,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,6.017562049,SINGLE PACKMULTI PACK 2MULTI PACK 5MULTI PACK 3,0,4,452156976,104,0,0,0,572391187.8,0,5.626006373,6.017562049,6.017562049,4.3,6.017562049,27,0,0,0,0,0,0,1.717562049
202409,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,6.797957916,MULTI PACK 2MULTI PACK 3SINGLE PACKMULTI PACK 5,0,8,3042043160,129.7777778,0,0,0,2951830608,0,6.492244003,6.797957916,6.797957916,5.4,6.797957915,23,0,0,0,0,0,0,1.397957916
202410,BACH HOA XANH,ORAL,P/S,TOOTHBRUSH,5.615336049,MULTI PACK 3SINGLE PACKMULTI PACK 2MULTI PACK 5,0,1,81064800,31,0,0,0,197257177.1,0,6.143618671,5.615336049,5.615336049,7.7,5.615336049,27,0,0,0,0,0,0,-2.084663951
202101,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,48.72852027,SMALL PACKMEDIUM PACKBIG PACK,0,0,0,0,0,0,0,0,0,48.72852027,48.72852027,48.72852027,0,48.72852028,25,0,0,0,0,0,0,48.72852027
202102,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,59.68199892,SMALL PACKBIG PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,54.2052596,59.68199892,59.68199892,0,59.68199892,19,0,0,0,0,0,0,59.68199892
202103,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,25.99776046,SMALL PACKMEDIUM PACKBIG PACK,0,0,0,0,0,0,0,0,0,44.80275989,25.99776046,25.99776046,44.80275989,25.99776046,27,0,0,0,0,0,0,-18.80499943
202104,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,38.4849608,MEDIUM PACKBIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,41.38824006,38.4849608,38.4849608,41.38824006,38.48496079,24,0,0,0,0,0,0,-2.903279263
202105,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,23.49384029,SMALL PACKMEDIUM PACKBIG PACK,0,0,0,0,0,0,0,0,0,29.32552052,23.49384029,23.49384029,29.32552051,23.49384029,25,0,0,0,0,0,0,-5.83168022
202106,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,47.02788076,SMALL PACKBIG PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,36.33556062,47.02788076,47.02788076,36.33556062,47.02788077,26,0,0,0,0,0,0,10.69232014
202107,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,33.82356103,SMALL PACKBIG PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,34.7817607,33.82356103,33.82356103,34.7817607,33.82356104,27,0,0,0,0,0,0,-0.958199666
202108,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,30.33900051,MEDIUM PACKBIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,37.06348077,30.33900051,30.33900051,37.06348077,30.3390005,26,0,0,0,0,0,0,-6.724480265
202109,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,53.15568075,BIG PACKMEDIUM PACKSMALL PACK,0,0,0,0,0,0,0,0,0,39.10608076,53.15568075,53.15568075,39.10608076,53.15568075,25,0,0,0,0,0,0,14.04959999
202110,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,59.70755963,MEDIUM PACKSMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,47.7340803,59.70755963,59.70755963,47.73408029,59.70755963,26,0,0,0,0,0,0,11.97347934
202111,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,90.286318,MEDIUM PACKBIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,67.71651946,90.286318,84.02688248,67.71651946,90.286318,26,0,0,0,0,0,0,16.31036302
202112,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,22.8667197,MEDIUM PACKBIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,57.62019911,22.8667197,22.8667197,57.62019911,22.8667197,27,0,0,0,0,0,0,-34.75347941
202201,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,55.02431995,BIG PACKSMALL PACKMEDIUM PACK,0,10,3424990792,50.54166667,0,0,0,3424990792,0,56.05911922,55.02431995,55.02431995,56.2081,55.02431995,22,0,0,0,0,0,0,-1.183780047
202202,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,22.19088,BIG PACKMEDIUM PACKSMALL PACK,0,3,83927016,20.66666667,0,0,0,83927016,0,33.36063988,22.19088,22.36012407,50.0152,22.19088,19,0,0,0,0,0,0,-27.65507593
202203,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,32.75327973,BIG PACKSMALL PACKMEDIUM PACK,0,3,857876550,30.66666667,0,0,0,857876550,0,36.6561599,32.75327973,32.75327973,44.6243,32.75327973,27,0,0,0,0,0,0,-11.87102027
202204,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,27.40331997,SMALL PACKBIG PACKMEDIUM PACK,0,7,2104633574,307.5333333,0,0,0,1518407195,0,27.4491599,27.40331997,27.40331997,32.0477,27.40331997,24,0,0,0,0,0,0,-4.64438003
202205,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,97.81847798,SMALL PACKBIG PACKMEDIUM PACK,0,6,3177965904,62.86666667,0,0,0,3402323171,0,52.65835923,97.81847798,84.02688248,47.0381,97.81847797,25,0,0,0,0,0,0,36.98878248
202206,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,43.18403959,MEDIUM PACKSMALL PACKBIG PACK,0,7,663614124,51.36666667,0,0,0,975431114.5,0,56.13527918,43.18403959,43.18403959,44.67,43.18403959,26,0,0,0,0,0,0,-1.485960409
202207,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,37.47563929,SMALL PACKMEDIUM PACKBIG PACK,0,6,716522760,27,0,0,0,764981877.4,0,59.49271895,37.47563929,37.47563929,47.727,37.47563929,26,0,0,0,0,0,0,-10.25136071
202208,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,39.61343924,SMALL PACKMEDIUM PACKBIG PACK,0,6,1329439365,83.75,0,0,0,1329782303,0,40.09103937,39.61343924,39.61343924,49.099,39.61343924,27,0,0,0,0,0,0,-9.485560761
202209,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,85.20527837,BIG PACKMEDIUM PACKSMALL PACK,0,4,3217236000,54,0,0,0,3217567876,0,54.09811897,85.20527837,84.02688248,60.6594,85.20527838,25,0,0,0,0,0,0,23.36748248
202210,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,62.32259903,MEDIUM PACKBIG PACKSMALL PACK,0,3,1610338235,60.5,0,0,0,1610681173,0,62.38043888,62.32259903,62.32259903,53.5602,62.32259903,26,0,0,0,0,0,0,8.762399027
202211,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,95.22059791,SMALL PACKBIG PACKMEDIUM PACK,0,5,4804526597,77.72222222,0,0,0,4804858473,0,80.91615844,95.22059791,84.02688248,63.9675,95.22059792,26,0,0,0,0,0,0,20.05938248
202212,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,54.84587875,BIG PACKMEDIUM PACKSMALL PACK,0,6,1168552542,40.6,0,0,0,1168795918,0,70.79635856,54.84587875,54.84587875,67.4416,54.84587875,27,0,0,0,0,0,0,-12.59572125
202301,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,24.94775935,SMALL PACKMEDIUM PACKBIG PACK,0,6,1293328175,170,0,0,0,854793247.7,0,58.33807867,24.94775935,24.94775935,64.5084,24.94775935,20,0,0,0,0,0,0,-39.56064065
202302,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,66.01379843,SMALL PACKBIG PACKMEDIUM PACK,0,2,1623372433,30.5,0,0,0,1778663942,0,48.60247884,66.01379843,66.01379843,60.6701,66.01379843,24,0,0,0,0,0,0,5.343698428
202303,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,47.91233888,BIG PACKSMALL PACKMEDIUM PACK,0,10,738314198,188.75,0,0,0,780161638.3,0,46.29129889,47.91233888,47.91233888,57.7881,47.91233888,27,0,0,0,0,0,0,-9.875761121
202304,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,98.91461728,SMALL PACKBIG PACKMEDIUM PACK,0,6,5328018492,61.25,0,0,0,4854685220,0,70.94691819,98.91461728,84.02688248,58.5269,98.91461728,24,0,0,0,0,0,0,25.49998248
202305,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,34.61849938,SMALL PACKBIG PACKMEDIUM PACK,0,5,1850932600,58,0,0,0,2554812559,0,60.48181851,34.61849938,34.61849938,54.4814,34.61849938,25,0,0,0,0,0,0,-19.86290062
202306,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,62.39531841,MEDIUM PACKSMALL PACKBIG PACK,0,2,1317668790,36,0,0,0,1108906616,0,65.30947836,62.39531841,62.39531841,61.9709,62.39531841,26,0,0,0,0,0,0,0.424418413
202307,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,86.39663766,BIG PACKMEDIUM PACKSMALL PACK,0,3,3164846600,83,0,0,0,2556896657,0,61.13681848,86.39663766,84.02688248,66.0475,86.39663766,26,0,0,0,0,0,0,17.97938248
202308,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,58.43327852,MEDIUM PACKBIG PACKSMALL PACK,0,4,2031780098,107.8333333,0,0,0,2041602709,0,69.0750782,58.43327852,58.43327852,68.1517,58.43327851,27,0,0,0,0,0,0,-9.718421484
202309,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,78.6613834,MEDIUM PACKSMALL PACKBIG PACK,0,3,2892462945,73.33333333,0,0,0,2001019093,0,74.49709986,78.6613834,78.6613834,64.101,78.6613834,24,0,0,0,0,0,0,14.5603834
202310,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,64.26155841,SMALL PACKBIG PACKMEDIUM PACK,0,4,2203397725,43.33333333,0,0,0,3426120697,0,67.11874011,64.26155841,64.26155841,70.0296,64.2615584,26,0,0,0,0,0,0,-5.768041594
202311,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,55.8596388,SMALL PACKMEDIUM PACKBIG PACK,0,5,1231206634,55.5,0,0,0,1717666311,0,66.2608602,55.8596388,55.8596388,68.7225,55.8596388,26,0,0,0,0,0,0,-12.8628612
202312,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,57.8571588,MEDIUM PACKBIG PACKSMALL PACK,0,4,1528807607,28.77777778,0,0,0,1528807607,0,59.32611867,57.8571588,57.8571588,63.0146,57.8571588,26,0,0,0,0,0,0,-5.157441204
202401,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,50.00918358,SMALL PACKMEDIUM PACKBIG PACK,0,5,2292761804,74.08333333,0,0,0,1486764161,0,54.57532706,50.00918358,50.00918358,61.3298,50.00918358,26,0,0,0,0,0,0,-11.32061642
202402,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,58.69139843,SMALL PACKBIG PACKMEDIUM PACK,0,2,2051759041,37,0,0,0,2414133108,0,55.51924694,58.69139843,58.69139843,57.3358,58.69139843,19,0,0,0,0,0,0,1.35559843
202403,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,60.7487984,SMALL PACKMEDIUM PACKBIG PACK,0,3,2941410350,29.5,0,0,0,3385033926,0,56.4831268,60.7487984,60.7487984,56.6332,60.74879841,26,0,0,0,0,0,0,4.115598404
202404,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,63.78515832,SMALL PACKBIG PACKMEDIUM PACK,0,5,1932858580,54.5,0,0,0,1932858580,0,61.07511838,63.78515832,63.78515832,58.2183,63.78515832,24,0,0,0,0,0,0,5.566858319
202405,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,58.92251851,BIG PACKSMALL PACKMEDIUM PACK,0,3,1441314850,48,0,0,0,930849174,0,61.15215841,58.92251851,58.92251851,58.4314,58.92251851,26,0,0,0,0,0,0,0.49111851
202406,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,47.30963929,BIG PACKSMALL PACKMEDIUM PACK,0,4,1027401300,68,0,0,0,1535884553,0,56.67243871,47.30963929,47.30963929,57.8915,47.30963929,25,0,0,0,0,0,0,-10.58186071
202407,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,32.00891936,BIG PACKMEDIUM PACKSMALL PACK,0,7,1411176800,102.875,0,0,0,1363815228,0,46.08035905,32.00891936,32.00891936,52.555,32.00891935,27,0,0,0,0,0,0,-20.54608064
202408,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,55.21667882,SMALL PACKBIG PACKMEDIUM PACK,0,7,2181311560,91.75,0,0,0,2221622041,0,44.84507916,55.21667882,55.21667882,51.4486,55.21667881,27,0,0,0,0,0,0,3.768078818
202409,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,58.16315851,MEDIUM PACKSMALL PACKBIG PACK,0,7,1866496524,91.66666667,0,0,0,1527955285,0,48.4629189,58.16315851,58.16315851,50.3242,58.16315851,23,0,0,0,0,0,0,7.838958511
202410,BACH HOA XANH,ORAL,P/S,TOOTHPASTE,39.12215924,MEDIUM PACKSMALL PACKBIG PACK,0,6,1270500600,65.33333333,0,0,0,1575054603,0,50.83399886,39.12215924,39.12215924,46.3641,39.12215924,27,0,0,0,0,0,0,-7.241940761
202101,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,5.457480105,SMALL BOTTLEBIG BOTTLEMEDIUM BOTTLE,0,0,0,0,0,0,0,0,0,5.457480105,5.457480105,5.457480105,0,5.457480105,25,0,0,0,0,0,0,5.457480105
202102,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,6.157200116,BIG BOTTLEMEDIUM BOTTLE,0,0,0,0,0,0,0,0,0,5.807340111,6.157200116,6.157200116,0,6.157200116,19,0,0,0,0,0,0,6.157200116
202103,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,5.385720107,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,5.666800109,5.385720107,5.385720107,5.66680011,5.385720108,27,0,0,0,0,0,0,-0.281080003
202104,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,6.656520132,BIG BOTTLEMEDIUM BOTTLE,0,0,0,0,0,0,0,0,0,6.066480118,6.656520132,6.656520132,6.066480119,6.656520133,24,0,0,0,0,0,0,0.590040013
202105,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,7.30404014,BIG BOTTLEMEDIUM BOTTLESACHETSMALL BOTTLE,0,0,0,0,0,0,0,0,0,6.448760126,7.30404014,7.30404014,6.448760127,7.304040141,25,0,0,0,0,0,0,0.855280013
202106,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,7.751880153,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,7.237480142,7.751880153,7.751880153,7.237480142,7.751880152,26,0,0,0,0,0,0,0.514400011
202107,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,4.289160083,MEDIUM BOTTLESMALL BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,6.448360125,4.289160083,4.289160083,6.448360125,4.289160082,27,0,0,0,0,0,0,-2.159200042
202108,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,12.05004023,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,8.030360154,12.05004023,12.05004023,8.030360155,12.05004023,26,0,0,0,0,0,0,4.019680071
202109,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,16.89096034,BIG BOTTLEMEDIUM BOTTLE,0,0,0,0,0,0,0,0,0,11.07672022,16.89096034,12.84218785,11.07672022,16.89096034,25,0,0,0,0,0,0,1.765467626
202110,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,20.43060041,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,16.45720032,20.43060041,12.84218785,16.36215363,20.14546032,26,0,0,0,0,0,0,-3.519965784
202111,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,5.863920115,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,14.39516029,5.863920115,5.863920115,14.30011359,5.863920115,26,0,0,0,0,0,0,-8.436193475
202112,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,6.383760119,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,10.89276021,6.383760119,6.383760119,10.79771352,6.383760119,27,0,0,0,0,0,0,-4.413953401
202201,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,6.131520119,BIG BOTTLEMEDIUM BOTTLE,0,2,127959510,56.75,0,0,0,69898586.96,0,6.126400118,6.131520119,6.131520119,5.16,6.131520119,22,0,0,0,0,0,0,0.971520119
202202,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,1.385040029,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,58060923.04,0,4.633440089,1.385040029,1.385040029,5.1,1.385040029,19,0,0,0,0,0,0,-3.714959971
202203,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,4.019400084,BIG BOTTLEMEDIUM BOTTLE,0,9,798254972,44,0,0,0,798254972,0,3.845320077,4.019400084,4.019400084,5.03,4.019400084,27,0,0,0,0,0,0,-1.010599916
202204,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,6.546240131,BIG BOTTLEMEDIUM BOTTLE,0,6,371727096,31.75,0,0,0,371727096,0,3.983560081,6.546240131,6.546240131,4.96,6.546240131,24,0,0,0,0,0,0,1.586240131
202205,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,2.856720055,BIG BOTTLEMEDIUM BOTTLE,0,5,141648600,65.83333333,0,0,0,134614549.4,0,4.47412009,2.856720055,2.856720055,4.89,2.856720056,25,0,0,0,0,0,0,-2.033279945
202206,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,3.339840065,MEDIUM BOTTLEBIG BOTTLE,0,2,63493700,34.25,0,0,0,62648970.33,0,4.247600084,3.339840065,3.339840065,4.82,3.339840065,26,0,0,0,0,0,0,-1.480159935
202207,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,0.733920015,MEDIUM BOTTLEBIG BOTTLE,0,3,325555155,16.5,0,0,0,333433935.3,0,2.310160045,0.733920015,0.733920015,4.76,0.733920015,26,0,0,0,0,0,0,-4.026079985
202208,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,2.888400041,BIG BOTTLEMEDIUM BOTTLE,0,5,388586362,24.25,0,0,0,388586362,0,2.32072004,2.888400041,2.888400041,4.69,2.888400041,27,0,0,0,0,0,0,-1.801599959
202209,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,4.549200002,MEDIUM BOTTLEBIG BOTTLE,0,3,47489728,40,0,0,0,47489728,0,2.723840019,4.549200002,4.549200002,4.62,4.549200002,25,0,0,0,0,0,0,-0.070799998
202210,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,0.970800002,MEDIUM BOTTLEBIG BOTTLE,0,3,278839740,33.66666667,0,0,0,278839740,0,2.802800015,0.970800002,0.970800002,4.55,0.970800002,26,0,0,0,0,0,0,-3.579199998
202211,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,0.979200002,MEDIUM BOTTLEBIG BOTTLE,0,5,846347726,50.33333333,0,0,0,846347726,0,2.166400002,0.979200002,0.979200002,4.48,0.979200002,26,0,0,0,0,0,0,-3.500799998
202212,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,1.524360004,MEDIUM BOTTLEBIG BOTTLE,0,1,51068160,23,0,0,0,51068160,0,1.158120003,1.524360004,1.524360004,4.42,1.524360004,27,0,0,0,0,0,0,-2.895639996
202301,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,2.109600002,BIG BOTTLEMEDIUM BOTTLE,0,3,64814568,68.58333333,0,0,0,30193231.64,0,1.537720003,2.109600002,2.109600002,4.35,2.109600002,20,0,0,0,0,0,0,-2.240399998
202302,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,16.08960002,BIG BOTTLEMEDIUM BOTTLE,0,2,1933688400,36.25,0,0,0,1520850610,0,6.574520008,16.08960002,12.84218785,4.28,16.08960002,24,0,0,0,0,0,0,8.562187846
202303,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,9.966000002,BIG BOTTLEMEDIUM BOTTLE,0,5,42839334,63.8,0,0,0,468274476.2,0,9.388400007,9.966000002,9.966000002,4.21,9.966000002,27,0,0,0,0,0,0,5.756000002
202304,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,4.36800004,MEDIUM BOTTLEBIG BOTTLE,0,2,132642000,42,0,0,0,114888173.2,0,10.14120002,4.36800004,4.36800004,4.14,4.36800004,24,0,0,0,0,0,0,0.22800004
202305,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,3.750000013,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,39777810.45,0,6.028000018,3.750000013,3.750000013,4.08,3.750000013,25,0,0,0,0,0,0,-0.329999987
202306,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,6.638400052,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,4.918800035,6.638400052,6.638400052,4.01,6.638400052,26,0,0,0,0,0,0,2.628400052
202307,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,16.92120002,MEDIUM BOTTLEBIG BOTTLE,0,2,1116695160,29,0,0,0,1116695160,0,9.103200028,16.92120002,12.84218785,3.94,16.92120002,26,0,0,0,0,0,0,8.902187846
202308,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,0.766800013,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,8.108800028,0.766800013,0.766800013,3.87,0.766800013,27,0,0,0,0,0,0,-3.103199987
202309,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,3.134400023,MEDIUM BOTTLEBIG BOTTLE,0,2,820604080,24.5,0,0,0,820604080,0,6.940800018,3.134400023,3.134400023,3.8,3.134400023,24,0,0,0,0,0,0,-0.665599977
202310,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,12.31680002,MEDIUM BOTTLEBIG BOTTLE,0,8,2080000,48,0,0,0,2080000,0,5.40600002,12.31680002,12.31680002,3.74,12.31680002,26,0,0,0,0,0,0,8.576800023
202311,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,1.068000018,BIG BOTTLEMEDIUM BOTTLE,0,2,45986700,39.75,0,0,0,34706943.4,0,5.506400021,1.068000018,1.068000018,3.67,1.068000018,26,0,0,0,0,0,0,-2.601999982
202312,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,1.285200017,BIG BOTTLEMEDIUM BOTTLE,0,2,45319350,12,0,0,0,56599106.6,0,4.890000019,1.285200017,1.285200017,3.6,1.285200017,26,0,0,0,0,0,0,-2.314799983
202401,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,2.484000017,MEDIUM BOTTLEBIG BOTTLE,0,2,63668160,16,0,0,0,63668160,0,1.612400017,2.484000017,2.484000017,3.53,2.484000017,26,0,0,0,0,0,0,-1.045999983
202402,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,2.492400014,MEDIUM BOTTLEBIG BOTTLE,0,2,412295550,42,0,0,0,284680260.7,0,2.087200016,2.492400014,2.492400014,3.46,2.492400014,19,0,0,0,0,0,0,-0.967599986
202403,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,3.481200017,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,127615289.3,0,2.819200016,3.481200017,3.481200017,3.4,3.481200017,26,0,0,0,0,0,0,0.081200017
202404,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,11.78880002,BIG BOTTLEMEDIUM BOTTLE,0,2,826235550,22,0,0,0,826235550,0,5.920800016,11.78880002,11.78880002,3.33,11.78880002,24,0,0,0,0,0,0,8.458800017
202405,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,1.812000016,MEDIUM BOTTLEBIG BOTTLE,0,0,0,0,0,0,0,0,0,5.694000017,1.812000016,1.812000016,3.26,1.812000016,26,0,0,0,0,0,0,-1.447999984
202406,BACH HOA XANH,SKINCLEANSING,DOVE,DOVE GEL,8.268000048,MEDIUM BOTTLEBIG BOTTLE,0,1,55269000,42,0,0,0,39477857.14,0,7.289600027,8.268000048,8.268000048,3.19,8.268000048,25,0,0,0,0,0,0,5.078000048
